idx,gid,rayon_id,rayon_en,rayon_ru,oblast_id,oblast_en,oblast_ru,country_id
5056,128,1735211,Karauzyak,Караузякский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
4088,84,3908226,Faral,Фарапский,3908,Lebap,Лебапская,TKM
5250,14,1735204,Amudarya,Амударьинский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
4317,5,1727212,Akhangaran,Ахангаранский,1727,Tashkent region,Ташкентская,UZB
1159,235,1710245,Shahrisabz,Шахрисабский,1710,Qashkadarya,Кашкадарьинская,UZB
4397,85,1708235,Farish,Фаришский,1708,Djizakh,Джизакская,UZB
4364,52,1706207,Bukhara,Бухарский,1706,Bukhara,Бухарская,UZB
2516,52,1706207,Bukhara,Бухарский,1706,Bukhara,Бухарская,UZB
1445,213,3502222,Qabodiyon,Кабадиянский,3502,Khatlon,Хатлонская,TJK
3671,283,5005037,Yangi Qala,Yangi Qala,5005,Takhar,Takhar,AFG
1359,127,1706220,Karaulbazar,Караулбазарский,1706,Bukhara,Бухарская,UZB
3606,218,1706242,Romitan,Ромитанский,1706,Bukhara,Бухарская,UZB
3050,278,3502217,Vakhsh,Вахшский,3502,Khatlon,Хатлонская,TJK
5285,49,1703209,Boz,Бозский,1703,Andijan,Андижанская,UZB
5452,216,3502226,Qumsangir,Кумсангирский,3502,Khatlon,Хатлонская,TJK
1209,285,1733236,Yangiaryk,Янгиарыкский,1733,Khorezm,Хорезмская,UZB
4987,59,3908237,Charshanga,Чаршангынский,3908,Lebap,Лебапская,TKM
5544,308,1722215,Kizirik,Кизирикский,1722,Surkhandarya,Сурхандарьинская,UZB
5596,52,1706207,Bukhara,Бухарский,1706,Bukhara,Бухарская,UZB
1344,112,3503203,Jabbor Rasulov,Жаббор Расуловский,3503,Sogd,Согдийская,TJK
593,285,1733236,Yangiaryk,Янгиарыкский,1733,Khorezm,Хорезмская,UZB
293,293,1708218,Zaamin,Зааминский,1708,Djizakh,Джизакская,UZB
8,8,3303204,Ala-Buka,Ала-Букинский,3303,Djalal-Abad,Джалал-Абадская,KGZ
219,219,3509244,Rudaki,Рудакинский,3509,RPP,Районы Республиканского по,TJK
837,221,3908210,S.Niyazova,С.Ниязова,3908,Lebap,Лебапская,TKM
5356,120,5005031,Kalafgan,Kalafgan,5005,Takhar,Takhar,AFG
23,23,3909201,Ashgabat,Ашгабатский,3909,Ahal,Ахалская,TKM
1827,287,1714242,Yangikurgan,Янгикурганский,1714,Namangan,Наманганская,UZB
2341,185,5001015,Nahri Shahi,Nahri Shahi,5001,Balkh,Balkh,AFG
170,170,1958230,Mahtaaral,Махтааральский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
272,272,1714229,Uychi,Уйчинский,1714,Namangan,Наманганская,UZB
144,144,1733223,Khanka,Ханкинский,1733,Khorezm,Хорезмская,UZB
4289,285,1733236,Yangiaryk,Янгиарыкский,1733,Khorezm,Хорезмская,UZB
3162,82,3907208,Eloten,Елотенский,3907,Mary,Марыйская,TKM
1068,144,1733223,Khanka,Ханкинский,1733,Khorezm,Хорезмская,UZB
5320,84,3908226,Faral,Фарапский,3908,Lebap,Лебапская,TKM
5675,131,1710224,Karshi,Каршинский,1710,Qashkadarya,Кашкадарьинская,UZB
826,210,1706240,Peshku,Пешкунский,1706,Bukhara,Бухарская,UZB
3120,40,1722204,Baysun,Байсунский,1722,Surkhandarya,Сурхандарьинская,UZB
1980,132,1710229,Kasan,Касанский,1710,Qashkadarya,Кашкадарьинская,UZB
5744,200,1958217,Otyrar,Отырарский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
4521,209,1718205,Pastdargom,Пастдаргомский,1718,Samarkand,Самаркандская,UZB
2095,247,1730226,Sokh,Сохский,1730,Fergana,Ферганская,UZB
683,67,3502220,Danghara,Дангаринский,3502,Khatlon,Хатлонская,TJK
976,52,1706207,Bukhara,Бухарский,1706,Bukhara,Бухарская,UZB
4120,116,1706246,Jondor,Жондорский,1706,Bukhara,Бухарская,UZB
4085,81,1735250,Ellikkala,Элликалинский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
160,160,5003026,Kunduz,Kunduz,5003,Kunduz,Kunduz,AFG
3011,239,1958252,Shardara,Шардаринский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
4027,23,3909201,Ashgabat,Ашгабатский,3909,Ahal,Ахалская,TKM
1767,227,1724226,Sardob,Сардобский,1724,Sirdarya,Сырдарьинская,UZB
1354,122,1710220,Kamashi,Камашинский,1710,Qashkadarya,Кашкадарьинская,UZB
947,23,3909201,Ashgabat,Ашгабатский,3909,Ahal,Ахалская,TKM
1684,144,1733223,Khanka,Ханкинский,1733,Khorezm,Хорезмская,UZB
375,67,3502220,Danghara,Дангаринский,3502,Khatlon,Хатлонская,TJK
4304,300,1958249,Tulkibass,Тулькибасский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
1567,27,1733204,Bagat,Багатский,1733,Khorezm,Хорезмская,UZB
2965,193,3303232,Nooken,Ноокенский,3303,Djalal-Abad,Джалал-Абадская,KGZ
4779,159,1722214,Kumkurgan,Кумкурганский,1722,Surkhandarya,Сурхандарьинская,UZB
835,219,3509244,Rudaki,Рудакинский,3509,RPP,Районы Республиканского по,TJK
1081,157,1718216,Koshrabad,Нарпайский,1718,Samarkand,Самаркандская,UZB
5490,254,1735230,Takhtakupyr,Тахтакупырский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
544,236,3502236,Shahrtuz,Шартузский,3502,Khatlon,Хатлонская,TJK
2988,216,3502226,Qumsangir,Кумсангирский,3502,Khatlon,Хатлонская,TJK
3065,293,1708218,Zaamin,Зааминский,1708,Djizakh,Джизакская,UZB
5283,47,1727224,Bostanlyk,Бостанлыкский,1727,Tashkent region,Ташкентская,UZB
3189,109,1718212,Ishtykhan,Иштыханский,1718,Samarkand,Самаркандская,UZB
3188,108,3505205,Isfara,Исфаринский,3503,Sogd,Согдийская,TJK
327,19,3306211,Aravan,Араванский,3306,Osh,Ошская,KGZ
509,201,1703232,Pahtaabad,Пахтаабадский,1703,Andijan,Андижанская,UZB
1896,48,3908206,Boynyuzyn,Бойныузынский,3908,Lebap,Лебапская,TKM
3519,131,1710224,Karshi,Каршинский,1710,Qashkadarya,Кашкадарьинская,UZB
1935,87,3502230,Farkhor,Фархоский,3502,Khatlon,Хатлонская,TJK
2046,198,1712209,Nurata,Нуратинский,1712,Navoi,Навоийская,UZB
4859,239,1958252,Shardara,Шардаринский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
3960,264,3509248,Tursunzoda,Турсунзадинский,3509,RPP,Районы Республиканского по,TJK
2358,202,1718224,Paiaryk,Пайарыкский,1718,Samarkand,Самаркандская,UZB
2191,35,1703206,Balykchi,Балыкчинский,1703,Andijan,Андижанская,UZB
636,20,1708201,Arnasay,Арнасайский,1708,Djizakh,Джизакская,UZB
3444,56,5001009,Char Bolak,Char Bolak,5001,Balkh,Balkh,AFG
497,189,1712230,Navbahor,Навбвхорский,1712,Navoi,Навоийская,UZB
316,8,3303204,Ala-Buka,Ала-Букинский,3303,Djalal-Abad,Джалал-Абадская,KGZ
2973,201,1703232,Pahtaabad,Пахтаабадский,1703,Andijan,Андижанская,UZB
1040,116,1706246,Jondor,Жондорский,1706,Bukhara,Бухарская,UZB
368,60,1714236,Chartak,Чартакский,1714,Namangan,Наманганская,UZB
2216,60,1714236,Chartak,Чартакский,1714,Namangan,Наманганская,UZB
392,84,3908226,Faral,Фарапский,3908,Lebap,Лебапская,TKM
5317,81,1735250,Ellikkala,Элликалинский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
5549,5,1727212,Akhangaran,Ахангаранский,1727,Tashkent region,Ташкентская,UZB
5621,77,1718209,Djambay,Джамбайский,1718,Samarkand,Самаркандская,UZB
2953,181,1710234,Mubarek,Мубарекский,1710,Qashkadarya,Кашкадарьинская,UZB
343,35,1703206,Balykchi,Балыкчинский,1703,Andijan,Андижанская,UZB
2861,89,1730233,Fergana,Ферганский,1730,Fergana,Ферганская,UZB
2874,102,1710207,Guzar,Гузарский,1710,Qashkadarya,Кашкадарьинская,UZB
420,112,3503203,Jabbor Rasulov,Жаббор Расуловский,3503,Sogd,Согдийская,TJK
501,193,3303232,Nooken,Ноокенский,3303,Djalal-Abad,Джалал-Абадская,KGZ
42,42,1727220,Bekabad,Бекабадский,1727,Tashkent region,Ташкентская,UZB
1648,108,3505205,Isfara,Исфаринский,3503,Sogd,Согдийская,TJK
3329,249,3303250,Suzak,Сузакский,3303,Djalal-Abad,Джалал-Абадская,KGZ
4688,68,3908205,Darganata,Дарганатынский,3908,Lebap,Лебапская,TKM
1408,176,5006020,Mingajik,Mingajik,5006,Jawzjan,Jawzjan,AFG
4494,182,3502228,Muminobod,Муминабадский,3502,Khatlon,Хатлонская,TJK
1259,27,1733204,Bagat,Багатский,1733,Khorezm,Хорезмская,UZB
1301,69,5005028,Darqad,Darqad,5005,Takhar,Takhar,AFG
1507,275,1722221,Uzun,Узунский,1722,Surkhandarya,Сурхандарьинская,UZB
665,49,1703209,Boz,Бозский,1703,Andijan,Андижанская,UZB
1279,47,1727224,Bostanlyk,Бостанлыкский,1727,Tashkent region,Ташкентская,UZB
971,47,1727224,Bostanlyk,Бостанлыкский,1727,Tashkent region,Ташкентская,UZB
500,192,3306242,Nookat,Ноокатский,3306,Osh,Ошская,KGZ
456,148,1703236,Khodjaabad,Ходжабадский,1703,Andijan,Андижанская,UZB
36,36,3305214,Batken,Баткенский,3305,Batken,Баткенский,KGZ
3258,178,1710239,Mirishkor,Миришкорский,1710,Qashkadarya,Кашкадарьинская,UZB
3129,49,1703209,Boz,Бозский,1703,Andijan,Андижанская,UZB
1729,189,1712230,Navbahor,Навбвхорский,1712,Navoi,Навоийская,UZB
869,253,1726205,Tashkent city,Ташкент г.,1726,Tashkent city,город Ташкент,UZB
2099,251,1724231,Syrdarya,Сырдарьинский,1724,Sirdarya,Сырдарьинская,UZB
2608,144,1733223,Khanka,Ханкинский,1733,Khorezm,Хорезмская,UZB
2743,279,3509238,Varzob,Варзобский,3509,RPP,Районы Республиканского по,TJK
5102,174,3503208,Mastchoh,Матчинский,3503,Sogd,Согдийская,TJK
845,229,1958237,Saryagash,Сарыагашский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
2614,150,5001013,Khulm,Khulm,5001,Balkh,Balkh,AFG
1547,7,3303219,Aksyi,Аксыйский,3303,Djalal-Abad,Джалал-Абадская,KGZ
2884,112,3503203,Jabbor Rasulov,Жаббор Расуловский,3503,Sogd,Согдийская,TJK
2375,219,3509244,Rudaki,Рудакинский,3509,RPP,Районы Республиканского по,TJK
3981,285,1733236,Yangiaryk,Янгиарыкский,1733,Khorezm,Хорезмская,UZB
5705,161,1735215,Kungrad,Кунградский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
102,102,1710207,Guzar,Гузарский,1710,Qashkadarya,Кашкадарьинская,UZB
5137,209,1718205,Pastdargom,Пастдаргомский,1718,Samarkand,Самаркандская,UZB
56,56,5001009,Char Bolak,Char Bolak,5001,Balkh,Balkh,AFG
4584,272,1714229,Uychi,Уйчинский,1714,Namangan,Наманганская,UZB
3529,141,3908229,Khalach,Халачский,3908,Lebap,Лебапская,TKM
4701,81,1735250,Ellikkala,Элликалинский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
192,192,3306242,Nookat,Ноокатский,3306,Osh,Ошская,KGZ
790,174,3503208,Mastchoh,Матчинский,3503,Sogd,Согдийская,TJK
5059,131,1710224,Karshi,Каршинский,1710,Qashkadarya,Кашкадарьинская,UZB
4985,57,5003023,Char Dara,Char Dara,5003,Kunduz,Kunduz,AFG
1057,133,1714207,Kasansay,Мингбулакский,1714,Namangan,Наманганская,UZB
278,278,3502217,Vakhsh,Вахшский,3502,Khatlon,Хатлонская,TJK
5791,247,1730226,Sokh,Сохский,1730,Fergana,Ферганская,UZB
2237,81,1735250,Ellikkala,Элликалинский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
1609,69,5005028,Darqad,Darqad,5005,Takhar,Takhar,AFG
741,125,3306226,Kara-Suu,Кара-Сууский,3306,Osh,Ошская,KGZ
5253,17,5006017,Aqcha,Aqcha,5006,Jawzjan,Jawzjan,AFG
3996,300,1958249,Tulkibass,Тулькибасский район,1958,South-Kazakhstan,Южно-Казахстанская,KAZ
5653,109,1718212,Ishtykhan,Иштыханский,1718,Samarkand,Самаркандская,UZB
3354,274,3306255,Uzgen,Узгенский,3306,Osh,Ошская,KGZ
3242,162,1703220,Kurgantepa,Кургантепинский,1703,Andijan,Андижанская,UZB
3738,42,1727220,Bekabad,Бекабадский,1727,Tashkent region,Ташкентская,UZB
1131,207,1714219,Pap,Папский,1714,Namangan,Наманганская,UZB
5305,69,5005028,Darqad,Darqad,5005,Takhar,Takhar,AFG
5760,216,3502226,Qumsangir,Кумсангирский,3502,Khatlon,Хатлонская,TJK
924,308,1722215,Kizirik,Кизирикский,1722,Surkhandarya,Сурхандарьинская,UZB
5384,148,1703236,Khodjaabad,Ходжабадский,1703,Andijan,Андижанская,UZB
4602,290,3906205,Yilan,Йыланлыйский,3906,Dashhovuz,Дашховузская,TKM
1183,259,3502233,Temurmalik,Темурмаликсикй,3502,Khatlon,Хатлонская,TJK
736,120,5005031,Kalafgan,Kalafgan,5005,Takhar,Takhar,AFG
4536,224,1718233,Samarkand,Самаркандский,1718,Samarkand,Самаркандская,UZB
4761,141,3908229,Khalach,Халачский,3908,Lebap,Лебапская,TKM
1150,226,3502214,Sarband,Сарбандский,3502,Khatlon,Хатлонская,TJK
2405,249,3303250,Suzak,Сузакский,3303,Djalal-Abad,Джалал-Абадская,KGZ
4355,43,1735207,Beruniy,Берунийский,1735,Karakalpakstan Republik,Республика Каракалпакстан,UZB
105,105,1733220,Hazarasp,Хазараспский,1733,Khorezm,Хорезмская,UZB
2253,97,3509240,Gissar,Гиссарский,3509,RPP,Районы Республиканского по,TJK
4862,242,1921232,Shielin,Шиелинский район,1921,Kyzylorda,Кызылординская,KAZ
3760,64,1710242,Chirakchi,Чиракчинский,1710,Qashkadarya,Кашкадарьинская,UZB
5614,70,3906226,Dashhovuz,Дашховузский,3906,Dashhovuz,Дашховузская,TKM
5531,295,3503204,Zafarobod,Зафарабадский,3503,Sogd,Согдийская,TJK
3898,202,1718224,Paiaryk,Пайарыкский,1718,Samarkand,Самаркандская,UZB
5371,135,1718215,Kattakurgan,Каттакурганский,1718,Samarkand,Самаркандская,UZB
819,203,1718230,Pakhtachi,Пахтачийский,1718,Samarkand,Самаркандская,UZB
4228,224,1718233,Samarkand,Самаркандский,1718,Samarkand,Самаркандская,UZB
49,49,1703209,Boz,Бозский,1703,Andijan,Андижанская,UZB
1357,125,3306226,Kara-Suu,Кара-Сууский,3306,Osh,Ошская,KGZ
